Image_name,Label,Class,Notes
frame548.jpg,3,,
frame549.jpg,3,3,
frame550.jpg,3,,
frame551.jpg,3,,
frame552.jpg,3,,
frame553.jpg,3,,
frame554.jpg,3,3,
frame555.jpg,3,,
frame556.jpg,3,,
frame557.jpg,3,,
frame558.jpg,0,,
frame559.jpg,0,3,
frame560.jpg,0,,
frame561.jpg,0,,
frame562.jpg,0,,
frame563.jpg,0,,
frame564.jpg,0,0,
frame565.jpg,0,,
frame566.jpg,0,,
frame567.jpg,3,,
frame568.jpg,3,,
frame569.jpg,3,3,
frame570.jpg,3,,
frame571.jpg,3,,
frame572.jpg,3,,
frame573.jpg,0,,
frame574.jpg,0,3,
frame575.jpg,0,,
frame576.jpg,0,,
frame577.jpg,0,,
frame578.jpg,0,,
frame579.jpg,0,0,
frame580.jpg,0,,
frame581.jpg,0,,
frame582.jpg,0,,
frame583.jpg,0,,
frame584.jpg,0,0,
frame585.jpg,0,,
frame586.jpg,0,,
frame587.jpg,0,,
frame588.jpg,0,,
frame589.jpg,0,0,
frame590.jpg,0,,
frame591.jpg,0,,
frame592.jpg,3,,
frame593.jpg,3,,
frame594.jpg,3,3,
frame595.jpg,3,,
frame596.jpg,3,,
frame597.jpg,3,,
frame598.jpg,3,,
frame599.jpg,0,3,
frame600.jpg,0,,
frame601.jpg,0,,
frame602.jpg,0,,
frame603.jpg,0,,
frame604.jpg,0,0,
frame605.jpg,0,,
frame606.jpg,0,,
frame607.jpg,0,,
frame608.jpg,0,,
frame609.jpg,0,0,
frame610.jpg,0,,
frame611.jpg,3,,
frame612.jpg,3,,
frame613.jpg,3,,
frame614.jpg,3,3,
frame615.jpg,3,,
frame616.jpg,3,,
frame617.jpg,3,,
frame618.jpg,3,,
frame619.jpg,3,3,
frame620.jpg,3,,
frame621.jpg,3,,
frame622.jpg,3,,
frame623.jpg,3,,
frame624.jpg,3,3,
frame625.jpg,0,,
frame626.jpg,0,,
frame627.jpg,0,,
frame628.jpg,0,,
frame629.jpg,0,0,
frame630.jpg,0,,
frame631.jpg,0,,
frame632.jpg,0,,
frame633.jpg,0,,
frame634.jpg,0,0,
frame635.jpg,0,,
frame636.jpg,0,,
frame637.jpg,0,,
frame638.jpg,0,,
frame639.jpg,0,0,
frame640.jpg,0,,
frame641.jpg,0,,
frame642.jpg,0,,
frame643.jpg,0,,
frame644.jpg,0,0,
frame645.jpg,0,,
frame646.jpg,0,,
frame647.jpg,0,,
frame648.jpg,0,,
frame649.jpg,0,0,
frame650.jpg,0,,
frame651.jpg,0,,
frame652.jpg,0,,
frame653.jpg,0,,
frame654.jpg,0,0,
frame655.jpg,0,,
frame656.jpg,0,,
frame657.jpg,0,,
frame658.jpg,0,,
frame659.jpg,0,0,
frame660.jpg,0,,
frame661.jpg,0,,
frame662.jpg,0,,
frame663.jpg,0,,
frame664.jpg,0,0,
frame665.jpg,0,,
frame666.jpg,0,,
frame667.jpg,0,,
frame668.jpg,0,,
frame669.jpg,0,0,
frame670.jpg,0,,
frame671.jpg,0,,
frame672.jpg,0,,
frame673.jpg,3,,
frame674.jpg,3,3,
frame675.jpg,3,,
frame676.jpg,3,,
frame677.jpg,3,,
frame678.jpg,3,,
frame679.jpg,3,3,
frame680.jpg,3,,
frame681.jpg,0,,
frame682.jpg,0,,
frame683.jpg,0,,
frame684.jpg,0,3,
frame685.jpg,0,,
frame686.jpg,0,,
frame687.jpg,0,,
frame688.jpg,0,,
frame689.jpg,0,0,
frame690.jpg,0,,
frame691.jpg,0,,
frame692.jpg,0,,
frame693.jpg,0,,
frame694.jpg,0,0,
frame695.jpg,0,,
frame696.jpg,0,,
frame697.jpg,0,,
frame698.jpg,0,,
frame699.jpg,0,0,
frame700.jpg,0,,
frame701.jpg,0,,
frame702.jpg,0,,
frame703.jpg,0,,
frame704.jpg,0,0,
frame705.jpg,0,,
frame706.jpg,0,,
frame707.jpg,0,,
frame708.jpg,0,,
frame709.jpg,0,0,
frame710.jpg,0,,
frame711.jpg,0,,
frame712.jpg,0,,
frame713.jpg,0,,
frame714.jpg,0,0,
frame715.jpg,0,,
frame716.jpg,0,,
frame717.jpg,0,,
frame718.jpg,0,,
frame719.jpg,0,0,
frame720.jpg,0,,
frame721.jpg,0,,
frame722.jpg,0,,
frame723.jpg,0,,
frame724.jpg,0,0,
frame725.jpg,0,,
frame726.jpg,0,,
frame727.jpg,0,,
frame728.jpg,0,,
frame729.jpg,0,0,
frame730.jpg,0,,
frame731.jpg,0,,
frame732.jpg,0,,
frame733.jpg,0,,
frame734.jpg,0,0,
frame735.jpg,3,,
frame736.jpg,3,,
frame737.jpg,3,,
frame738.jpg,3,,
frame739.jpg,3,3,
frame740.jpg,3,,
frame741.jpg,3,,
frame742.jpg,3,,
frame743.jpg,0,,
frame744.jpg,0,3,
frame745.jpg,0,,
frame746.jpg,0,,
frame747.jpg,0,,
frame748.jpg,0,,
frame749.jpg,0,0,
frame750.jpg,0,,
frame751.jpg,0,,
frame752.jpg,0,,
frame753.jpg,0,,
frame754.jpg,0,0,
frame755.jpg,0,,
frame756.jpg,0,,
frame757.jpg,0,,
frame758.jpg,0,,
frame759.jpg,0,0,
frame760.jpg,0,,
frame761.jpg,0,,
frame762.jpg,0,,
frame763.jpg,0,,
frame764.jpg,0,0,
frame765.jpg,0,,
frame766.jpg,0,,
frame767.jpg,0,,
frame768.jpg,0,,
frame769.jpg,0,0,
frame770.jpg,0,,
frame771.jpg,0,,
frame772.jpg,0,,
frame773.jpg,0,,
frame774.jpg,0,0,
frame775.jpg,0,,
frame776.jpg,3,,
frame777.jpg,3,,
frame778.jpg,3,,
frame779.jpg,3,3,
frame780.jpg,3,,
frame781.jpg,0,,
frame782.jpg,0,,
frame783.jpg,0,,
frame784.jpg,0,3,
frame785.jpg,0,,
frame786.jpg,0,,
frame787.jpg,0,,
frame788.jpg,0,,
frame789.jpg,0,0,
frame790.jpg,0,,
frame791.jpg,0,,
frame792.jpg,0,,
frame793.jpg,0,,
frame794.jpg,0,0,
frame795.jpg,0,,
frame796.jpg,0,,
frame797.jpg,0,,
frame798.jpg,0,,
frame799.jpg,0,0,
frame800.jpg,0,,
frame801.jpg,0,,
frame802.jpg,0,,
frame803.jpg,3,,
frame804.jpg,3,3,
frame805.jpg,3,,
frame806.jpg,3,,
frame807.jpg,3,,
frame808.jpg,3,,
frame809.jpg,3,3,
frame810.jpg,3,,
frame811.jpg,3,,
frame812.jpg,0,,
frame813.jpg,0,,
frame814.jpg,0,3,
frame815.jpg,0,,
frame816.jpg,0,,
frame817.jpg,0,,
frame818.jpg,0,,
frame819.jpg,0,0,
frame820.jpg,0,,
frame821.jpg,0,,
frame822.jpg,0,,
frame823.jpg,0,,
frame824.jpg,0,0,
frame825.jpg,0,,
frame826.jpg,0,,
frame827.jpg,0,,
frame828.jpg,0,,
frame829.jpg,0,0,
frame830.jpg,0,,
frame831.jpg,0,,
frame832.jpg,0,,
frame833.jpg,0,,
frame834.jpg,0,0,
frame835.jpg,0,,
frame836.jpg,0,,
frame837.jpg,0,,
frame838.jpg,0,,
frame839.jpg,0,0,
frame840.jpg,0,,
frame841.jpg,0,,
frame842.jpg,0,,
frame843.jpg,0,,
frame844.jpg,0,0,
frame845.jpg,0,,
frame846.jpg,3,,
frame847.jpg,3,,
frame848.jpg,3,,
frame849.jpg,3,3,
frame850.jpg,3,,
frame851.jpg,3,,
frame852.jpg,3,,
frame853.jpg,3,,
frame854.jpg,0,3,
frame855.jpg,0,,
frame856.jpg,0,,
frame857.jpg,0,,
frame858.jpg,0,,
frame859.jpg,0,0,
frame860.jpg,0,,
frame861.jpg,0,,
frame862.jpg,0,,
frame863.jpg,0,,
frame864.jpg,0,0,
frame865.jpg,0,,
frame866.jpg,0,,
frame867.jpg,0,,
frame868.jpg,0,,
frame869.jpg,0,0,
frame870.jpg,0,,
frame871.jpg,0,,
frame872.jpg,0,,
frame873.jpg,0,,
frame874.jpg,3,3,
frame875.jpg,3,,
frame876.jpg,3,,
frame877.jpg,3,,
frame878.jpg,3,,
frame879.jpg,3,3,
frame880.jpg,3,,
frame881.jpg,3,,
frame882.jpg,0,,
frame883.jpg,0,,
frame884.jpg,0,3,
frame885.jpg,0,,
frame886.jpg,0,,
frame887.jpg,0,,
frame888.jpg,0,,
frame889.jpg,0,0,
frame890.jpg,0,,
frame891.jpg,0,,
frame892.jpg,0,,
frame893.jpg,0,,
frame894.jpg,0,0,
frame895.jpg,0,,
frame896.jpg,0,,
frame897.jpg,0,,
frame898.jpg,0,,
frame899.jpg,0,0,
frame900.jpg,0,,
frame901.jpg,0,,
frame902.jpg,0,,
frame903.jpg,0,,
frame904.jpg,0,0,
frame905.jpg,0,,
frame906.jpg,0,,
frame907.jpg,0,,
frame908.jpg,0,,
frame909.jpg,0,0,
frame910.jpg,0,,
frame911.jpg,0,,
frame912.jpg,0,,
frame913.jpg,0,,
frame914.jpg,0,0,
frame915.jpg,0,,
frame916.jpg,0,,
frame917.jpg,0,,
frame918.jpg,0,,
frame919.jpg,0,0,
frame920.jpg,0,,
frame921.jpg,0,,
frame922.jpg,0,,
frame923.jpg,0,,
frame924.jpg,0,0,
frame925.jpg,0,,
frame926.jpg,0,,
frame927.jpg,0,,
frame928.jpg,0,,
frame929.jpg,0,0,
frame930.jpg,0,,
frame931.jpg,0,,
frame932.jpg,0,,
frame933.jpg,0,,
frame934.jpg,0,0,
frame935.jpg,0,,
frame936.jpg,0,,
frame937.jpg,0,,
frame938.jpg,0,,
frame939.jpg,0,0,
frame940.jpg,0,,
frame941.jpg,1,,
frame942.jpg,1,,
frame943.jpg,1,,
frame944.jpg,1,1,
frame945.jpg,1,,
frame946.jpg,1,,
frame947.jpg,1,,
frame948.jpg,1,,
frame949.jpg,1,1,
frame950.jpg,1,,
frame951.jpg,1,,
frame952.jpg,1,,
frame953.jpg,1,,
frame954.jpg,1,1,
frame955.jpg,1,,
frame956.jpg,1,,
frame957.jpg,1,,
frame958.jpg,1,,
frame959.jpg,1,1,
frame960.jpg,1,,
frame961.jpg,1,,
frame962.jpg,1,,
frame963.jpg,1,,
frame964.jpg,1,1,
frame965.jpg,1,,
frame966.jpg,1,,
frame967.jpg,1,,
frame968.jpg,1,,
frame969.jpg,1,1,
frame970.jpg,1,,
frame971.jpg,1,,
frame972.jpg,1,,
frame973.jpg,1,,
frame974.jpg,1,1,
frame975.jpg,1,,
frame976.jpg,1,,
frame977.jpg,1,,
frame978.jpg,1,,
frame979.jpg,1,1,
frame980.jpg,1,,
frame981.jpg,1,,
frame982.jpg,1,,
frame983.jpg,1,,
frame984.jpg,1,1,
frame985.jpg,1,,
frame986.jpg,1,,
frame987.jpg,1,,
frame988.jpg,1,,
frame989.jpg,1,1,
frame990.jpg,1,,
frame991.jpg,1,,
frame992.jpg,1,,
frame993.jpg,1,,
frame994.jpg,1,1,
frame995.jpg,1,,
frame996.jpg,1,,
frame997.jpg,1,,
frame998.jpg,0,,
frame999.jpg,0,1,
frame1000.jpg,0,,
frame1001.jpg,0,,
frame1002.jpg,0,,
frame1003.jpg,0,,
frame1004.jpg,0,0,
frame1005.jpg,0,,
frame1006.jpg,0,,
frame1007.jpg,0,,
frame1008.jpg,0,,
frame1009.jpg,0,0,
frame1010.jpg,0,,
frame1011.jpg,0,,
frame1012.jpg,0,,
frame1013.jpg,0,,
frame1014.jpg,0,0,
frame1015.jpg,0,,
frame1016.jpg,0,,
frame1017.jpg,0,,
frame1018.jpg,0,,
frame1019.jpg,0,0,
frame1020.jpg,0,,
frame1021.jpg,0,,
frame1022.jpg,0,,
frame1023.jpg,0,,
frame1024.jpg,0,0,
frame1025.jpg,0,,
frame1026.jpg,0,,
frame1027.jpg,0,,
frame1028.jpg,1,,
frame1029.jpg,1,1,
frame1030.jpg,1,,
frame1031.jpg,1,,
frame1032.jpg,1,,
frame1033.jpg,1,,
frame1034.jpg,1,1,
frame1035.jpg,1,,
frame1036.jpg,1,,
frame1037.jpg,1,,
frame1038.jpg,1,,
frame1039.jpg,1,1,
frame1040.jpg,1,,
frame1041.jpg,1,,
frame1042.jpg,1,,
frame1043.jpg,1,,
frame1044.jpg,1,1,
frame1045.jpg,0,,
frame1046.jpg,0,,
frame1047.jpg,0,,
frame1048.jpg,0,,
frame1049.jpg,0,0,
frame1050.jpg,0,,
frame1051.jpg,0,,
frame1052.jpg,0,,
frame1053.jpg,0,,
frame1054.jpg,0,0,
frame1055.jpg,0,,
frame1056.jpg,0,,
frame1057.jpg,0,,
frame1058.jpg,0,,
frame1059.jpg,0,0,
frame1060.jpg,0,,
frame1061.jpg,0,,
frame1062.jpg,0,,
frame1063.jpg,0,,
frame1064.jpg,0,0,
frame1065.jpg,0,,
frame1066.jpg,0,,
frame1067.jpg,0,,
frame1068.jpg,0,,
frame1069.jpg,0,0,
frame1070.jpg,0,,
frame1071.jpg,0,,
frame1072.jpg,0,,
frame1073.jpg,0,,
frame1074.jpg,0,0,
frame1075.jpg,0,,
frame1076.jpg,0,,
frame1077.jpg,0,,
frame1078.jpg,0,,
frame1079.jpg,0,0,
frame1080.jpg,0,,
frame1081.jpg,0,,
frame1082.jpg,0,,
frame1083.jpg,1,,
frame1084.jpg,1,1,
frame1085.jpg,1,,
frame1086.jpg,1,,
frame1087.jpg,1,,
frame1088.jpg,1,,
frame1089.jpg,1,1,
frame1090.jpg,1,,
frame1091.jpg,1,,
frame1092.jpg,1,,
frame1093.jpg,1,,
frame1094.jpg,1,1,
frame1095.jpg,1,,
frame1096.jpg,1,,
frame1097.jpg,0,,
frame1098.jpg,0,,
frame1099.jpg,0,1,
frame1100.jpg,0,,
frame1101.jpg,0,,
frame1102.jpg,0,,
frame1103.jpg,0,,
frame1104.jpg,0,0,
frame1105.jpg,0,,
frame1106.jpg,0,,
frame1107.jpg,0,,
frame1108.jpg,0,,
frame1109.jpg,0,0,
frame1110.jpg,0,,
frame1111.jpg,0,,
frame1112.jpg,0,,
frame1113.jpg,0,,
frame1114.jpg,0,0,
frame1115.jpg,0,,
frame1116.jpg,0,,
frame1117.jpg,0,,
frame1118.jpg,0,,
frame1119.jpg,0,0,
frame1120.jpg,0,,
frame1121.jpg,0,,
frame1122.jpg,0,,
frame1123.jpg,0,,
frame1124.jpg,0,0,
frame1125.jpg,0,,
frame1126.jpg,0,,
frame1127.jpg,0,,
frame1128.jpg,0,,
frame1129.jpg,0,0,
frame1130.jpg,0,,
frame1131.jpg,0,,
frame1132.jpg,0,,
frame1133.jpg,0,,
frame1134.jpg,0,0,
frame1135.jpg,0,,
frame1136.jpg,0,,
frame1137.jpg,0,,
frame1138.jpg,0,,
frame1139.jpg,1,0,
frame1140.jpg,1,,
frame1141.jpg,1,,
frame1142.jpg,1,,
frame1143.jpg,1,,
frame1144.jpg,1,1,
frame1145.jpg,1,,
frame1146.jpg,1,,
frame1147.jpg,1,,
frame1148.jpg,1,,
frame1149.jpg,1,1,
frame1150.jpg,1,,
frame1151.jpg,1,,
frame1152.jpg,1,,
frame1153.jpg,1,,
frame1154.jpg,1,1,
frame1155.jpg,1,,
frame1156.jpg,1,,
frame1157.jpg,1,,
frame1158.jpg,1,,
frame1159.jpg,1,1,
frame1160.jpg,1,,
frame1161.jpg,1,,
frame1162.jpg,1,,
frame1163.jpg,1,,
frame1164.jpg,1,1,
frame1165.jpg,1,,
frame1166.jpg,1,,
frame1167.jpg,1,,
frame1168.jpg,1,,
frame1169.jpg,1,1,
frame1170.jpg,1,,
frame1171.jpg,1,,
frame1172.jpg,1,,
frame1173.jpg,1,,
frame1174.jpg,1,1,
frame1175.jpg,0,,
frame1176.jpg,0,,
